delivery_id,order_date,ship_date,promised_date,delivered_date,client_id,carrier_id,warehouse_id,region_id,service_level,distance_km,shipping_cost_usd,is_late,delay_days
4989,2025-08-10,2025-08-12,2025-08-15,2025-08-15,301,105,201,5,Express,275,46.38,0,0
4990,2025-01-20,2025-01-20,2025-01-22,2025-01-22,307,103,203,2,Express,194,34.61,0,0
4991,2025-08-28,2025-08-29,2025-09-01,2025-09-01,302,104,201,3,Express,563,78.31,0,0
4992,2025-02-10,2025-02-10,2025-02-13,2025-02-13,303,102,201,5,Standard,199,29.59,0,0
4993,2025-10-29,2025-10-29,2025-10-31,2025-10-31,306,105,201,2,Standard,11,8.22,0,0
4994,2025-11-25,2025-11-26,2025-11-29,2025-11-29,305,103,205,2,Standard,87,15.85,0,0
4995,2025-10-25,2025-10-25,2025-10-30,2025-10-30,302,102,205,4,Standard,421,56.85,0,0
4996,2025-04-30,2025-04-30,2025-05-05,2025-05-05,306,102,202,4,Standard,576,72.74,0,0
4997,2025-04-17,2025-04-17,2025-04-22,2025-04-26,306,102,203,5,Standard,552,70.73,1,4
4998,2025-09-07,2025-09-09,2025-09-14,2025-09-14,301,101,202,4,Standard,323,42.2,0,0
4999,2025-09-24,2025-09-24,2025-09-29,2025-09-29,304,101,202,4,Standard,322,45.23,0,0
5000,2025-07-31,2025-07-31,2025-08-05,2025-08-05,306,105,205,3,Standard,351,49.29,0,0
5001,2025-08-02,2025-08-04,2025-08-09,2025-08-09,304,101,202,5,Standard,254,36.15,0,0
5002,2025-11-28,2025-11-28,2025-11-29,2025-11-29,305,105,202,3,Express,64,20.34,0,0
5003,2025-04-05,2025-04-07,2025-04-12,2025-04-12,307,105,201,4,Standard,590,75.89,0,0
5004,2025-08-04,2025-08-04,2025-08-06,2025-08-06,305,102,202,5,Express,183,30.22,0,0
5005,2025-09-19,2025-09-19,2025-09-22,2025-09-22,304,101,203,1,Standard,168,24.55,0,0
5006,2025-07-19,2025-07-19,2025-07-24,2025-07-24,304,101,201,5,Standard,291,40.23,0,0
5007,2025-05-22,2025-05-23,2025-05-24,2025-06-03,306,102,205,1,Express,5,10.13,1,10
5008,2025-03-23,2025-03-25,2025-03-30,2025-03-30,301,102,204,5,Standard,566,73.6,0,0
5009,2025-04-06,2025-04-06,2025-04-08,2025-04-08,302,105,205,4,Standard,76,15.0,0,0
5010,2025-03-08,2025-03-08,2025-03-13,2025-03-13,307,104,204,4,Standard,430,60.45,0,0
5011,2025-11-29,2025-11-29,2025-12-04,2025-12-04,306,101,202,3,Standard,587,78.6,0,0
5012,2025-08-31,2025-09-01,2025-09-04,2025-09-04,303,104,205,1,Standard,229,36.23,0,0
5013,2025-12-29,2025-12-31,2026-01-03,2026-01-03,302,104,203,2,Standard,92,19.48,0,0
5014,2025-04-24,2025-04-24,2025-04-29,2025-04-29,303,104,204,4,Standard,542,70.21,0,0
5015,2025-05-22,2025-05-22,2025-05-27,2025-05-27,303,102,204,5,Standard,530,72.07,0,0
5016,2025-06-09,2025-06-09,2025-06-12,2025-06-12,305,102,202,5,Express,391,55.15,0,0
5017,2025-06-16,2025-06-17,2025-06-19,2025-06-19,301,103,204,2,Standard,68,12.09,0,0
5018,2025-03-30,2025-03-30,2025-04-01,2025-04-01,305,105,205,3,Standard,78,17.84,0,0
5019,2025-04-30,2025-05-02,2025-05-04,2025-05-04,304,102,202,4,Standard,7,5.18,0,0
5020,2025-01-16,2025-01-18,2025-01-21,2025-01-21,303,104,203,2,Standard,165,25.42,0,0
5021,2025-09-20,2025-09-20,2025-09-21,2025-09-21,306,103,203,4,Express,20,13.54,0,0
5022,2025-10-31,2025-10-31,2025-11-03,2025-11-06,304,104,205,1,Standard,216,32.99,1,3
5023,2025-01-17,2025-01-17,2025-01-22,2025-01-22,302,103,205,4,Standard,372,53.05,0,0
5024,2025-07-26,2025-07-26,2025-07-31,2025-07-31,303,103,203,4,Standard,313,43.69,0,0
5025,2025-10-12,2025-10-13,2025-10-16,2025-10-16,301,104,201,1,Express,408,57.32,0,0
5026,2025-09-03,2025-09-03,2025-09-08,2025-09-08,302,103,201,5,Standard,419,53.32,0,0
5027,2025-07-14,2025-07-15,2025-07-18,2025-07-18,307,104,201,1,Standard,203,33.26,0,0
5028,2025-01-11,2025-01-13,2025-01-18,2025-01-18,307,103,203,2,Standard,390,53.4,0,0
5029,2025-09-19,2025-09-20,2025-09-23,2025-09-23,301,102,202,3,Express,401,61.32,0,0
5030,2025-06-20,2025-06-21,2025-06-24,2025-06-24,307,103,204,3,Express,398,59.1,0,0
5031,2025-04-03,2025-04-05,2025-04-10,2025-04-10,304,103,202,1,Standard,542,71.32,0,0
5032,2025-12-27,2025-12-29,2025-12-31,2025-12-31,305,105,204,4,Standard,56,13.0,0,0
5033,2025-03-01,2025-03-03,2025-03-08,2025-03-12,305,103,205,4,Standard,300,39.65,1,4
5034,2025-04-25,2025-04-26,2025-04-29,2025-05-04,303,104,203,5,Standard,146,25.33,1,5
5035,2025-05-04,2025-05-06,2025-05-08,2025-05-08,307,105,201,4,Express,166,31.85,0,0
5036,2025-01-12,2025-01-12,2025-01-13,2025-01-13,305,103,202,3,Express,76,21.24,0,0
5037,2025-05-21,2025-05-21,2025-05-26,2025-05-26,307,103,204,3,Standard,615,76.98,0,0
5038,2025-06-25,2025-06-27,2025-07-02,2025-07-02,304,105,204,4,Standard,260,34.54,0,0
5039,2025-08-03,2025-08-04,2025-08-07,2025-08-17,303,105,202,4,Standard,80,16.48,1,10
5040,2025-01-27,2025-01-28,2025-02-02,2025-02-02,303,102,204,1,Standard,499,68.61,0,0
5041,2025-10-24,2025-10-24,2025-10-29,2025-10-29,306,102,202,2,Standard,620,79.7,0,0
5042,2025-10-29,2025-10-29,2025-11-01,2025-11-06,304,103,203,4,Express,601,86.01,1,5
5043,2025-06-06,2025-06-07,2025-06-12,2025-06-12,303,101,202,3,Standard,644,85.58,0,0
5044,2025-04-15,2025-04-16,2025-04-19,2025-04-19,305,102,204,5,Express,462,65.86,0,0
5045,2025-05-01,2025-05-03,2025-05-08,2025-05-08,306,104,204,4,Standard,564,73.81,0,0
5046,2025-10-26,2025-10-28,2025-10-31,2025-10-31,304,101,205,5,Express,535,74.74,0,0
5047,2025-06-02,2025-06-02,2025-06-07,2025-06-07,301,102,203,5,Standard,643,81.87,0,0
5048,2025-05-30,2025-05-31,2025-06-05,2025-06-05,303,103,202,4,Standard,468,59.99,0,0
5049,2025-03-19,2025-03-21,2025-03-26,2025-03-30,304,104,201,5,Standard,347,46.16,1,4
5050,2025-05-22,2025-05-23,2025-05-26,2025-05-26,301,103,201,4,Express,256,42.39,0,0
5051,2025-01-04,2025-01-05,2025-01-06,2025-01-06,302,105,202,4,Express,36,13.69,0,0
5052,2025-11-03,2025-11-04,2025-11-09,2025-11-09,305,101,205,1,Standard,386,52.53,0,0
5053,2025-08-29,2025-08-31,2025-09-05,2025-09-05,303,101,202,1,Standard,644,81.57,0,0
5054,2025-06-15,2025-06-16,2025-06-21,2025-06-21,304,105,204,4,Standard,316,45.56,0,0
5055,2025-02-17,2025-02-19,2025-02-22,2025-02-22,307,104,201,4,Standard,190,28.24,0,0
5056,2025-09-28,2025-09-30,2025-10-03,2025-10-04,304,104,202,1,Express,580,79.95,1,1
5057,2025-04-12,2025-04-13,2025-04-18,2025-04-21,302,102,203,4,Standard,634,82.17,1,3
5058,2025-07-26,2025-07-26,2025-07-28,2025-07-28,304,103,205,3,Standard,36,11.99,0,0
5059,2025-05-18,2025-05-18,2025-05-23,2025-05-23,307,103,205,2,Standard,299,39.5,0,0
5060,2025-07-14,2025-07-16,2025-07-18,2025-07-18,302,105,201,1,Express,185,35.38,0,0
5061,2025-05-11,2025-05-11,2025-05-14,2025-05-14,305,105,201,2,Express,608,81.94,0,0
5062,2025-07-17,2025-07-19,2025-07-24,2025-07-25,303,103,203,1,Standard,441,59.63,1,1
5063,2025-11-04,2025-11-05,2025-11-08,2025-11-11,302,102,201,2,Express,328,48.16,1,3
5064,2025-03-04,2025-03-06,2025-03-09,2025-03-09,303,103,205,4,Standard,153,24.13,0,0
5065,2025-02-17,2025-02-17,2025-02-20,2025-02-20,306,104,204,2,Express,589,83.14,0,0
5066,2025-04-26,2025-04-28,2025-05-01,2025-05-01,302,104,205,3,Standard,163,22.68,0,0
5067,2025-06-14,2025-06-16,2025-06-19,2025-06-19,304,104,201,4,Standard,184,30.39,0,0
5068,2025-01-28,2025-01-28,2025-01-31,2025-01-31,306,103,201,4,Standard,84,16.29,0,0
5069,2025-09-07,2025-09-08,2025-09-10,2025-09-10,302,104,203,2,Express,222,36.17,0,0
5070,2025-07-05,2025-07-07,2025-07-08,2025-07-08,303,101,202,4,Express,68,17.48,0,0
5071,2025-07-30,2025-08-01,2025-08-03,2025-08-03,304,104,203,2,Standard,58,10.42,0,0
5072,2025-09-20,2025-09-21,2025-09-26,2025-09-26,305,105,205,2,Standard,312,44.52,0,0
5073,2025-06-23,2025-06-25,2025-06-30,2025-06-30,307,102,203,3,Standard,445,57.15,0,0
5074,2025-08-05,2025-08-07,2025-08-12,2025-08-12,307,104,205,1,Standard,259,38.77,0,0
5075,2025-12-31,2026-01-01,2026-01-06,2026-01-06,304,101,202,3,Standard,268,39.81,0,0
5076,2025-11-13,2025-11-13,2025-11-18,2025-11-18,301,103,201,5,Standard,553,74.67,0,0
5077,2025-01-27,2025-01-27,2025-02-01,2025-02-01,307,103,203,3,Standard,364,47.15,0,0
5078,2025-01-12,2025-01-13,2025-01-18,2025-01-18,306,101,201,4,Standard,362,51.07,0,0
5079,2025-08-14,2025-08-15,2025-08-20,2025-08-20,302,102,201,3,Standard,328,45.57,0,0
5080,2025-11-02,2025-11-02,2025-11-07,2025-11-09,307,103,202,3,Standard,333,44.49,1,2
5081,2025-04-18,2025-04-18,2025-04-21,2025-04-21,301,103,201,5,Express,578,80.34,0,0
5082,2025-06-25,2025-06-27,2025-06-30,2025-06-30,306,105,201,2,Express,250,42.55,0,0
5083,2025-11-20,2025-11-21,2025-11-23,2025-11-23,302,105,202,2,Express,150,26.15,0,0
5084,2025-12-30,2025-12-31,2026-01-03,2026-01-03,303,104,202,3,Express,313,49.2,0,0
5085,2025-06-26,2025-06-28,2025-06-30,2025-06-30,306,105,202,4,Express,239,40.25,0,0
5086,2025-05-29,2025-05-31,2025-06-03,2025-06-03,302,101,205,1,Standard,86,19.15,0,0
5087,2025-08-16,2025-08-16,2025-08-19,2025-08-19,305,105,202,4,Express,547,79.28,0,0
5088,2025-10-17,2025-10-17,2025-10-22,2025-10-22,303,102,205,4,Standard,461,61.43,0,0
5089,2025-02-06,2025-02-08,2025-02-11,2025-02-11,305,105,204,5,Express,607,85.98,0,0
5090,2025-07-26,2025-07-27,2025-08-01,2025-08-01,307,104,203,1,Standard,434,56.02,0,0
5091,2025-07-13,2025-07-15,2025-07-18,2025-07-18,306,101,202,4,Express,463,64.16,0,0
5092,2025-09-17,2025-09-19,2025-09-20,2025-09-20,304,105,204,3,Express,59,19.85,0,0
5093,2025-12-07,2025-12-08,2025-12-10,2025-12-10,302,104,203,1,Express,134,24.35,0,0
5094,2025-10-27,2025-10-29,2025-11-03,2025-11-03,301,103,202,4,Standard,413,57.52,0,0
5095,2025-09-11,2025-09-12,2025-09-17,2025-09-21,302,102,201,5,Standard,649,85.65,1,4
5096,2025-05-01,2025-05-03,2025-05-08,2025-05-08,306,105,204,1,Standard,559,74.0,0,0
5097,2025-03-03,2025-03-05,2025-03-08,2025-03-08,301,101,202,2,Express,505,74.06,0,0
5098,2025-11-29,2025-12-01,2025-12-04,2025-12-04,301,105,203,4,Express,448,62.26,0,0
5099,2025-07-20,2025-07-22,2025-07-24,2025-07-24,304,103,204,4,Standard,34,10.01,0,0
5100,2025-04-04,2025-04-04,2025-04-06,2025-04-06,304,104,203,3,Standard,30,9.86,0,0
5101,2025-04-09,2025-04-09,2025-04-14,2025-04-14,301,101,204,1,Standard,542,69.37,0,0
5102,2025-10-19,2025-10-21,2025-10-26,2025-10-26,301,104,203,1,Standard,397,55.9,0,0
5103,2025-04-18,2025-04-20,2025-04-22,2025-04-22,301,104,201,5,Express,156,30.06,0,0
5104,2025-07-23,2025-07-25,2025-07-28,2025-07-28,304,102,202,2,Express,312,47.73,0,0
5105,2025-05-24,2025-05-25,2025-05-30,2025-05-30,304,101,204,1,Standard,407,52.21,0,0
5106,2025-05-02,2025-05-02,2025-05-04,2025-05-04,304,105,205,4,Express,173,29.19,0,0
5107,2025-01-21,2025-01-23,2025-01-28,2025-01-28,301,102,205,4,Standard,268,37.99,0,0
5108,2025-02-23,2025-02-25,2025-03-02,2025-03-02,306,104,201,1,Standard,405,53.23,0,0
5109,2025-08-08,2025-08-08,2025-08-13,2025-08-13,306,105,203,3,Standard,378,51.06,0,0
5110,2025-04-26,2025-04-28,2025-05-01,2025-05-01,304,103,205,4,Express,291,47.53,0,0
5111,2025-01-11,2025-01-12,2025-01-17,2025-01-17,307,105,205,5,Standard,645,81.7,0,0
5112,2025-10-04,2025-10-05,2025-10-07,2025-10-07,306,103,202,4,Standard,49,12.11,0,0
5113,2025-04-20,2025-04-21,2025-04-26,2025-04-26,302,102,201,3,Standard,562,71.48,0,0
5114,2025-01-02,2025-01-02,2025-01-07,2025-01-07,301,104,204,2,Standard,273,38.44,0,0
5115,2025-11-12,2025-11-12,2025-11-15,2025-11-15,304,101,204,3,Standard,147,22.69,0,0
5116,2025-03-14,2025-03-14,2025-03-17,2025-03-17,307,101,202,2,Express,362,54.48,0,0
5117,2025-03-31,2025-04-02,2025-04-04,2025-04-04,304,102,201,2,Standard,59,14.78,0,0
5118,2025-10-11,2025-10-12,2025-10-15,2025-10-15,307,105,205,1,Standard,85,13.84,0,0
5119,2025-06-04,2025-06-04,2025-06-07,2025-06-09,303,101,204,2,Express,480,71.14,1,2
5120,2025-08-16,2025-08-18,2025-08-23,2025-08-23,301,105,201,4,Standard,548,74.16,0,0
5121,2025-08-01,2025-08-02,2025-08-05,2025-08-05,304,103,202,2,Standard,160,27.79,0,0
5122,2025-12-01,2025-12-03,2025-12-05,2025-12-05,304,101,201,1,Standard,11,9.94,0,0
5123,2025-11-27,2025-11-28,2025-12-03,2025-12-03,304,104,203,3,Standard,489,67.0,0,0
5124,2025-06-09,2025-06-09,2025-06-14,2025-06-14,304,105,203,5,Standard,482,62.59,0,0
5125,2025-06-12,2025-06-13,2025-06-18,2025-06-18,304,104,205,4,Standard,588,77.4,0,0
5126,2025-04-24,2025-04-26,2025-05-01,2025-05-08,306,103,201,5,Standard,400,51.2,1,7
5127,2025-11-30,2025-12-01,2025-12-03,2025-12-03,302,101,201,4,Standard,22,10.93,0,0
5128,2025-02-01,2025-02-02,2025-02-05,2025-02-05,306,101,203,4,Standard,104,19.21,0,0
5129,2025-11-20,2025-11-21,2025-11-26,2025-12-03,306,102,202,2,Standard,319,44.21,1,7
5130,2025-10-30,2025-10-31,2025-11-05,2025-11-05,304,101,203,1,Standard,628,84.22,0,0
5131,2025-11-19,2025-11-21,2025-11-23,2025-11-23,307,102,205,2,Express,98,22.12,0,0
5132,2025-12-16,2025-12-18,2025-12-23,2025-12-23,307,104,202,1,Standard,526,66.64,0,0
5133,2025-07-29,2025-07-30,2025-08-02,2025-08-02,304,102,201,1,Express,594,82.49,0,0
5134,2025-11-24,2025-11-24,2025-11-29,2025-11-29,305,103,202,2,Standard,586,74.55,0,0
5135,2025-09-28,2025-09-28,2025-10-03,2025-10-03,301,104,204,5,Standard,259,35.79,0,0
5136,2025-12-26,2025-12-27,2025-12-30,2025-12-30,303,104,204,1,Standard,101,19.92,0,0
5137,2025-05-04,2025-05-04,2025-05-07,2025-05-12,301,104,203,5,Standard,138,23.18,1,5
5138,2025-05-01,2025-05-02,2025-05-05,2025-05-12,306,105,204,3,Standard,181,28.22,1,7
5139,2025-03-28,2025-03-28,2025-04-02,2025-04-02,305,101,205,5,Standard,276,39.28,0,0
5140,2025-08-13,2025-08-13,2025-08-15,2025-08-25,304,102,201,2,Express,196,33.55,1,10
5141,2025-10-14,2025-10-16,2025-10-21,2025-10-21,304,104,202,4,Standard,267,39.82,0,0
5142,2025-05-10,2025-05-12,2025-05-15,2025-05-15,303,104,203,4,Standard,137,21.26,0,0
5143,2025-06-19,2025-06-20,2025-06-25,2025-06-28,307,104,205,1,Standard,493,64.38,1,3
5144,2025-12-19,2025-12-21,2025-12-26,2025-12-26,306,105,203,2,Standard,470,59.57,0,0
5145,2025-01-04,2025-01-04,2025-01-09,2025-01-09,306,103,204,1,Standard,345,48.66,0,0
5146,2025-08-03,2025-08-03,2025-08-06,2025-08-10,303,104,205,5,Standard,236,34.59,1,4
5147,2025-08-12,2025-08-12,2025-08-17,2025-08-17,301,105,202,4,Standard,626,79.84,0,0
5148,2025-03-07,2025-03-08,2025-03-11,2025-03-11,303,102,203,3,Express,559,78.3,0,0
5149,2025-12-06,2025-12-07,2025-12-12,2025-12-12,302,102,203,3,Standard,439,59.88,0,0
5150,2025-02-24,2025-02-24,2025-03-01,2025-03-01,307,101,201,3,Standard,597,78.57,0,0
5151,2025-05-30,2025-06-01,2025-06-04,2025-06-04,306,102,205,4,Standard,86,17.1,0,0
5152,2025-11-30,2025-11-30,2025-12-02,2025-12-02,302,105,203,3,Standard,13,8.61,0,0
5153,2025-02-07,2025-02-08,2025-02-11,2025-02-11,302,104,201,4,Express,399,59.76,0,0
5154,2025-11-05,2025-11-06,2025-11-11,2025-11-16,301,101,204,5,Standard,504,66.9,1,5
5155,2025-01-02,2025-01-04,2025-01-07,2025-01-11,306,101,205,2,Standard,168,24.16,1,4
5156,2025-05-14,2025-05-15,2025-05-18,2025-05-25,307,105,205,1,Express,338,51.9,1,7
5157,2025-10-17,2025-10-19,2025-10-24,2025-10-24,302,104,203,4,Standard,430,58.44,0,0
5158,2025-03-08,2025-03-08,2025-03-13,2025-03-13,305,102,202,1,Standard,399,52.8,0,0
5159,2025-01-23,2025-01-23,2025-01-25,2025-01-25,301,101,203,5,Standard,31,10.73,0,0
5160,2025-10-10,2025-10-11,2025-10-16,2025-10-16,305,101,202,1,Standard,345,49.97,0,0
5161,2025-10-07,2025-10-07,2025-10-10,2025-10-11,304,104,202,5,Express,647,86.57,1,1
5162,2025-02-01,2025-02-01,2025-02-04,2025-02-04,307,101,204,5,Standard,179,30.12,0,0
5163,2025-10-30,2025-11-01,2025-11-06,2025-11-11,304,104,202,4,Standard,280,37.01,1,5
5164,2025-10-15,2025-10-15,2025-10-18,2025-10-18,301,101,202,4,Standard,142,23.76,0,0
5165,2025-12-22,2025-12-22,2025-12-27,2025-12-27,305,102,205,3,Standard,345,47.63,0,0
5166,2025-03-27,2025-03-29,2025-04-03,2025-04-03,306,102,205,4,Standard,558,72.88,0,0
5167,2025-06-15,2025-06-16,2025-06-19,2025-06-19,303,101,201,5,Standard,240,37.44,0,0
5168,2025-09-26,2025-09-28,2025-09-30,2025-09-30,305,104,202,3,Express,231,37.3,0,0
5169,2025-09-22,2025-09-23,2025-09-28,2025-09-28,307,101,204,5,Standard,619,77.44,0,0
5170,2025-10-12,2025-10-12,2025-10-15,2025-10-15,304,102,201,3,Standard,158,25.48,0,0
5171,2025-10-27,2025-10-29,2025-11-03,2025-11-03,305,105,203,1,Standard,484,64.48,0,0
5172,2025-11-30,2025-12-02,2025-12-05,2025-12-05,301,104,205,2,Express,525,74.69,0,0
5173,2025-05-21,2025-05-21,2025-05-24,2025-05-24,303,105,201,3,Express,580,83.31,0,0
5174,2025-03-24,2025-03-25,2025-03-30,2025-03-31,305,103,205,3,Standard,500,64.62,1,1
5175,2025-10-23,2025-10-24,2025-10-29,2025-10-29,307,104,202,2,Standard,534,72.9,0,0
5176,2025-01-12,2025-01-12,2025-01-14,2025-01-18,304,101,201,2,Standard,28,8.49,1,4
5177,2025-05-27,2025-05-29,2025-06-01,2025-06-04,307,103,204,2,Standard,155,25.55,1,3
5178,2025-12-24,2025-12-26,2025-12-31,2025-12-31,307,104,205,3,Standard,565,72.41,0,0
5179,2025-01-01,2025-01-01,2025-01-04,2025-01-04,301,105,201,3,Standard,221,31.8,0,0
5180,2025-04-06,2025-04-07,2025-04-09,2025-04-16,303,103,204,5,Standard,9,4.89,1,7
5181,2025-01-21,2025-01-22,2025-01-27,2025-01-27,304,102,203,4,Standard,440,56.1,0,0
5182,2025-08-31,2025-09-01,2025-09-06,2025-09-06,306,102,203,4,Standard,501,64.85,0,0
5183,2025-01-28,2025-01-30,2025-02-04,2025-02-14,306,102,203,5,Standard,554,73.1,1,10
5184,2025-12-12,2025-12-14,2025-12-19,2025-12-20,301,104,202,1,Standard,476,61.96,1,1
5185,2025-05-16,2025-05-18,2025-05-20,2025-05-20,307,101,202,2,Standard,20,7.3,0,0
5186,2025-06-26,2025-06-27,2025-06-29,2025-06-29,304,102,204,2,Express,196,37.1,0,0
5187,2025-08-19,2025-08-20,2025-08-25,2025-08-25,303,103,202,3,Standard,428,57.7,0,0
5188,2025-07-04,2025-07-04,2025-07-07,2025-07-07,301,104,203,4,Express,517,72.9,0,0
5189,2025-06-08,2025-06-09,2025-06-11,2025-06-11,307,104,201,5,Standard,57,10.16,0,0
5190,2025-07-27,2025-07-28,2025-08-02,2025-08-05,306,103,202,3,Standard,460,61.93,1,3
5191,2025-11-22,2025-11-24,2025-11-29,2025-11-29,306,103,203,5,Standard,298,43.67,0,0
5192,2025-07-10,2025-07-12,2025-07-15,2025-07-15,301,104,202,3,Express,498,68.0,0,0
5193,2025-11-29,2025-12-01,2025-12-04,2025-12-04,301,105,201,1,Standard,128,19.55,0,0
5194,2025-07-06,2025-07-08,2025-07-11,2025-07-11,306,103,203,5,Standard,172,24.71,0,0
5195,2025-12-07,2025-12-08,2025-12-13,2025-12-13,302,102,203,2,Standard,634,81.84,0,0
5196,2025-02-11,2025-02-11,2025-02-16,2025-02-16,305,101,204,1,Standard,476,61.89,0,0
5197,2025-05-16,2025-05-16,2025-05-21,2025-05-21,305,101,205,5,Standard,623,78.69,0,0
5198,2025-04-25,2025-04-27,2025-05-02,2025-05-02,306,105,203,4,Standard,623,78.99,0,0
5199,2025-09-03,2025-09-04,2025-09-09,2025-09-09,304,105,205,5,Standard,522,68.15,0,0
5200,2025-02-16,2025-02-16,2025-02-21,2025-02-21,306,104,204,5,Standard,328,45.5,0,0
5201,2025-04-07,2025-04-08,2025-04-10,2025-04-10,301,104,203,5,Standard,73,17.19,0,0
5202,2025-01-19,2025-01-19,2025-01-22,2025-01-22,306,103,202,1,Standard,142,26.0,0,0
5203,2025-12-23,2025-12-25,2025-12-30,2025-12-30,307,103,201,4,Standard,648,86.73,0,0
5204,2025-06-04,2025-06-05,2025-06-08,2025-06-08,303,103,205,5,Express,457,65.38,0,0
5205,2025-02-18,2025-02-18,2025-02-20,2025-02-20,306,104,205,2,Standard,40,10.78,0,0
5206,2025-04-18,2025-04-20,2025-04-25,2025-04-25,301,102,203,5,Standard,319,41.93,0,0
5207,2025-05-14,2025-05-14,2025-05-19,2025-05-19,303,102,202,5,Standard,383,53.12,0,0
5208,2025-04-03,2025-04-03,2025-04-06,2025-04-06,303,103,204,3,Standard,109,20.68,0,0
5209,2025-08-27,2025-08-29,2025-09-01,2025-09-01,303,103,201,2,Express,294,46.86,0,0
5210,2025-04-13,2025-04-13,2025-04-18,2025-04-25,302,101,202,4,Standard,480,62.14,1,7
5211,2025-02-08,2025-02-08,2025-02-13,2025-02-13,301,101,204,4,Standard,308,41.6,0,0
5212,2025-08-01,2025-08-01,2025-08-06,2025-08-06,301,104,202,2,Standard,380,50.99,0,0
5213,2025-11-23,2025-11-23,2025-11-26,2025-11-26,302,105,204,5,Standard,180,26.58,0,0
5214,2025-02-15,2025-02-17,2025-02-20,2025-02-20,303,103,201,2,Standard,207,31.85,0,0
5215,2025-05-15,2025-05-15,2025-05-17,2025-05-17,306,105,203,3,Standard,57,13.64,0,0
5216,2025-05-06,2025-05-07,2025-05-10,2025-05-10,303,104,202,3,Express,267,40.25,0,0
5217,2025-07-04,2025-07-06,2025-07-08,2025-07-11,307,101,204,2,Express,123,28.72,1,3
5218,2025-07-07,2025-07-07,2025-07-10,2025-07-10,306,105,202,5,Standard,174,25.06,0,0
5219,2025-01-19,2025-01-20,2025-01-22,2025-01-22,307,104,205,3,Express,235,37.51,0,0
5220,2025-07-25,2025-07-27,2025-08-01,2025-08-01,302,103,205,5,Standard,543,72.78,0,0
5221,2025-04-18,2025-04-18,2025-04-23,2025-04-26,305,104,203,5,Standard,403,54.84,1,3
5222,2025-07-04,2025-07-04,2025-07-09,2025-07-09,304,102,205,2,Standard,643,86.0,0,0
5223,2025-07-18,2025-07-19,2025-07-24,2025-07-28,301,103,201,5,Standard,471,64.83,1,4
5224,2025-06-11,2025-06-13,2025-06-18,2025-06-18,301,104,204,3,Standard,335,46.29,0,0
5225,2025-01-20,2025-01-22,2025-01-25,2025-01-25,306,103,205,4,Express,609,84.06,0,0
5226,2025-03-10,2025-03-10,2025-03-15,2025-03-15,302,102,203,2,Standard,263,36.0,0,0
5227,2025-12-20,2025-12-20,2025-12-23,2025-12-23,301,101,201,5,Express,582,80.66,0,0
5228,2025-05-07,2025-05-09,2025-05-12,2025-05-13,304,103,205,2,Standard,98,19.83,1,1
5229,2025-03-20,2025-03-21,2025-03-23,2025-03-23,305,101,202,4,Express,226,36.07,0,0
5230,2025-03-03,2025-03-04,2025-03-07,2025-03-07,303,102,203,1,Express,310,46.02,0,0
5231,2025-03-21,2025-03-21,2025-03-24,2025-03-25,302,102,201,3,Standard,139,24.32,1,1
5232,2025-04-08,2025-04-08,2025-04-11,2025-04-11,302,105,205,4,Standard,169,24.87,0,0
5233,2025-11-25,2025-11-25,2025-11-28,2025-11-28,305,105,201,4,Standard,243,34.17,0,0
5234,2025-07-14,2025-07-16,2025-07-21,2025-07-21,301,104,202,4,Standard,536,68.97,0,0
5235,2025-07-12,2025-07-13,2025-07-16,2025-07-16,303,105,205,1,Express,474,68.36,0,0
5236,2025-02-05,2025-02-05,2025-02-10,2025-02-10,303,105,202,1,Standard,481,60.96,0,0
5237,2025-05-02,2025-05-03,2025-05-05,2025-05-05,304,102,204,1,Express,129,27.81,0,0
5238,2025-03-25,2025-03-26,2025-03-31,2025-03-31,304,104,202,1,Standard,606,76.59,0,0
5239,2025-12-09,2025-12-11,2025-12-13,2025-12-13,305,104,204,5,Express,205,35.86,0,0
5240,2025-06-03,2025-06-03,2025-06-06,2025-06-08,302,102,201,5,Standard,175,27.56,1,2
5241,2025-09-29,2025-09-30,2025-10-03,2025-10-05,307,102,205,2,Standard,89,14.86,1,2
5242,2025-04-22,2025-04-24,2025-04-26,2025-04-26,303,101,204,5,Standard,33,11.59,0,0
5243,2025-01-22,2025-01-22,2025-01-27,2025-01-27,306,103,203,1,Standard,323,43.79,0,0
5244,2025-03-21,2025-03-23,2025-03-28,2025-03-28,303,104,204,3,Standard,539,71.67,0,0
5245,2025-10-22,2025-10-24,2025-10-27,2025-10-27,306,103,201,2,Standard,165,26.96,0,0
5246,2025-04-11,2025-04-13,2025-04-16,2025-04-16,306,103,201,4,Standard,206,32.87,0,0
